"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm1",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 21:10:32 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 21:46:21,2.869,2.459,79.303,15.369,0.0,0.0,3186688.0,0.0,5481.0,6629.0,0.0,0.0,2369.0,4076.0
18-09 21:46:22,2.429,1.215,96.356,0.0,0.0,0.0,0.0,0.0,1065.0,1661.0,0.0,0.0,1452.0,3098.0
18-09 21:46:23,2.806,2.004,95.190,0.0,0.0,0.0,0.0,0.0,2952.0,2856.0,0.0,0.0,1556.0,3209.0
18-09 21:46:24,2.828,1.818,94.343,1.010,0.0,0.0,24576.0,0.0,5341.0,7656.0,0.0,0.0,1606.0,3303.0
18-09 21:46:25,2.429,1.417,96.154,0.0,0.0,0.0,0.0,0.0,1065.0,1661.0,0.0,0.0,1475.0,3109.0
18-09 21:46:26,3.862,2.033,93.293,0.610,0.0,0.203,0.0,24576.0,5801.0,6040.0,0.0,0.0,1672.0,3341.0
18-09 21:46:27,2.806,2.004,94.790,0.401,0.0,0.0,262144.0,0.0,2492.0,3198.0,0.0,0.0,1613.0,3239.0
18-09 21:46:28,2.828,1.616,95.556,0.0,0.0,0.0,0.0,0.0,1527.0,3372.0,0.0,0.0,1632.0,3349.0
18-09 21:46:29,3.448,3.245,84.178,9.128,0.0,0.0,2949120.0,4096.0,3584.0,2964.0,0.0,0.0,2374.0,4156.0
18-09 21:46:30,6.925,2.240,75.560,15.275,0.0,0.0,9285632.0,0.0,1590.0,1768.0,0.0,0.0,2117.0,4154.0
18-09 21:46:31,4.665,2.840,76.471,16.024,0.0,0.0,8040448.0,0.0,1065.0,1661.0,0.0,0.0,1907.0,3783.0
18-09 21:46:32,9.476,2.823,74.597,13.105,0.0,0.0,4276224.0,110592.0,2116.0,3108.0,0.0,0.0,2180.0,4076.0
18-09 21:46:33,19.596,2.828,71.919,5.657,0.0,0.0,1732608.0,0.0,1590.0,1875.0,0.0,0.0,2255.0,3938.0
18-09 21:46:34,28.081,3.030,64.444,4.444,0.0,0.0,2473984.0,0.0,1065.0,2339.0,0.0,0.0,2162.0,3590.0
18-09 21:46:35,36.308,2.028,55.781,5.882,0.0,0.0,2543616.0,0.0,2116.0,2553.0,0.0,0.0,2459.0,3531.0
18-09 21:46:36,33.066,2.605,56.914,7.415,0.0,0.0,4538368.0,0.0,1749.0,1852.0,0.0,0.0,2237.0,3734.0
18-09 21:46:37,31.048,2.218,58.669,8.065,0.0,0.0,5103616.0,0.0,1065.0,1661.0,0.0,0.0,2088.0,3341.0
18-09 21:46:38,25.352,2.213,65.594,6.841,0.0,0.0,2043904.0,274432.0,2116.0,3215.0,0.0,0.0,2534.0,4364.0
18-09 21:46:39,35.223,2.632,60.931,1.215,0.0,0.0,376832.0,0.0,1590.0,1768.0,0.0,0.0,2218.0,3835.0
18-09 21:46:40,22.088,2.610,72.088,3.012,0.0,0.201,1744896.0,0.0,1065.0,1661.0,0.0,0.0,1974.0,4096.0
18-09 21:46:41,20.243,3.441,70.850,5.466,0.0,0.0,3960832.0,0.0,1839.0,1810.0,0.0,0.0,2076.0,4085.0
18-09 21:46:42,16.097,2.414,75.453,5.835,0.0,0.201,4542464.0,4096.0,1590.0,3108.0,0.0,0.0,2349.0,4012.0
18-09 21:46:43,14.315,2.419,76.008,7.258,0.0,0.0,18362368.0,118784.0,1065.0,1661.0,0.0,0.0,1921.0,3443.0
18-09 21:46:44,25.400,3.400,63.200,8.0,0.0,0.0,3448832.0,0.0,2116.0,3215.0,0.0,0.0,2177.0,3606.0
18-09 21:46:45,21.774,2.823,69.758,5.645,0.0,0.0,1781760.0,491520.0,1590.0,1768.0,0.0,0.0,1933.0,3416.0
18-09 21:46:46,13.996,1.623,79.310,5.071,0.0,0.0,1347584.0,176128.0,1065.0,1661.0,0.0,0.0,2357.0,4652.0
18-09 21:46:47,3.622,1.610,94.165,0.604,0.0,0.0,8192.0,61440.0,9471.0,63382.0,0.0,0.0,1583.0,3363.0
18-09 21:46:48,2.429,2.024,90.283,5.263,0.0,0.0,4096.0,626688.0,1626.0,14526.0,0.0,0.0,1568.0,3413.0
18-09 21:46:49,2.419,1.411,96.169,0.0,0.0,0.0,0.0,0.0,1101.0,2339.0,0.0,0.0,1383.0,3051.0
18-09 21:46:50,2.231,1.420,96.146,0.203,0.0,0.0,4096.0,28672.0,2152.0,2553.0,0.0,0.0,1414.0,3113.0
18-09 21:46:51,2.419,2.218,95.363,0.0,0.0,0.0,0.0,0.0,1626.0,1875.0,0.0,0.0,1429.0,3065.0
18-09 21:46:52,2.008,2.410,95.382,0.0,0.0,0.201,0.0,0.0,1565.0,3560.0,0.0,0.0,1511.0,3232.0
18-09 21:46:53,2.444,0.815,96.741,0.0,0.0,0.0,0.0,0.0,3367.0,2829.0,0.0,0.0,1471.0,3157.0
18-09 21:46:54,2.444,1.833,94.501,1.222,0.0,0.0,380928.0,53248.0,3766.0,54699.0,0.0,0.0,1651.0,3636.0
18-09 21:46:55,5.030,1.811,92.958,0.0,0.0,0.201,4096.0,4096.0,2759.0,2789.0,0.0,0.0,1660.0,3306.0
18-09 21:46:56,21.255,1.215,77.328,0.202,0.0,0.0,65536.0,0.0,3220.0,2561.0,0.0,0.0,1702.0,3077.0
18-09 21:46:57,19.316,2.414,75.050,3.219,0.0,0.0,569344.0,0.0,3056.0,2579.0,0.0,0.0,1887.0,3452.0
18-09 21:46:58,18.273,2.811,75.703,3.213,0.0,0.0,3743744.0,4096.0,2069.0,3397.0,0.0,0.0,1965.0,3750.0
18-09 21:46:59,25.800,2.400,71.600,0.200,0.0,0.0,49152.0,49152.0,3120.0,2318.0,0.0,0.0,1793.0,3450.0
18-09 21:47:00,29.150,2.429,68.219,0.202,0.0,0.0,163840.0,12288.0,2594.0,2205.0,0.0,0.0,2050.0,3806.0
18-09 21:47:01,30.862,2.806,63.928,2.405,0.0,0.0,786432.0,40960.0,2069.0,2101.0,0.0,0.0,1976.0,3584.0
18-09 21:47:02,9.312,2.834,87.045,0.810,0.0,0.0,73728.0,32768.0,28030.0,652824.0,0.0,0.0,1785.0,3410.0
18-09 21:47:03,10.861,1.844,86.885,0.410,0.0,0.0,159744.0,49152.0,11591.0,98452.0,0.0,0.0,1984.0,3661.0
18-09 21:47:04,9.256,1.811,83.501,5.433,0.0,0.0,20480.0,204800.0,16860.0,31720.0,0.0,0.0,1872.0,3685.0
18-09 21:47:05,36.049,8.147,30.550,25.051,0.0,0.204,3350528.0,823296.0,21038.0,321939.0,0.0,0.0,3958.0,7161.0
18-09 21:47:06,26.369,4.868,24.138,44.625,0.0,0.0,7634944.0,90112.0,4701.0,3531.0,0.0,0.0,3111.0,5540.0
18-09 21:47:07,75.256,6.544,11.656,6.544,0.0,0.0,2822144.0,0.0,4569.0,4936.0,0.0,0.0,3404.0,4693.0
18-09 21:47:08,81.414,6.667,9.899,1.818,0.0,0.202,1667072.0,0.0,281095.0,14113.0,0.0,0.0,3008.0,4523.0
18-09 21:47:09,75.456,7.911,10.142,6.085,0.0,0.406,3256320.0,0.0,19107.0,48355.0,0.0,0.0,3512.0,5332.0
18-09 21:47:10,66.329,4.868,19.675,9.128,0.0,0.0,5132288.0,0.0,15856.0,180557.0,0.0,0.0,3795.0,6287.0
18-09 21:47:11,34.280,43.813,16.024,5.680,0.0,0.203,22286336.0,143360.0,14227.0,20833.0,0.0,0.0,2942.0,4843.0
18-09 21:47:12,50.202,23.077,15.587,10.729,0.0,0.405,2998272.0,49152.0,20246.0,58177.0,0.0,0.0,3086.0,4486.0
18-09 21:47:13,91.984,3.407,3.808,0.802,0.0,0.0,27840512.0,0.0,15842.0,168256.0,0.0,0.0,3222.0,5098.0
18-09 21:47:14,86.290,4.637,4.435,4.234,0.0,0.403,76431360.0,0.0,15546.0,24339.0,0.0,0.0,4169.0,6976.0
18-09 21:47:15,66.064,3.815,13.855,16.265,0.0,0.0,79298560.0,266240.0,15715.0,26183.0,0.0,0.0,2963.0,4794.0
18-09 21:47:16,59.879,3.831,9.476,26.613,0.0,0.202,83677184.0,0.0,14453.0,26849.0,0.0,0.0,2729.0,4487.0
18-09 21:47:17,45.657,3.434,17.576,33.333,0.0,0.0,65556480.0,86016.0,14343.0,47065.0,0.0,0.0,2390.0,4231.0
18-09 21:47:18,51.503,4.008,16.433,28.056,0.0,0.0,75972608.0,73728.0,13667.0,22153.0,0.0,0.0,2628.0,4674.0
18-09 21:47:19,64.600,5.600,11.400,18.0,0.0,0.400,82231296.0,135168.0,13942.0,19715.0,0.0,0.0,3153.0,5244.0
18-09 21:47:20,94.810,2.994,1.198,0.798,0.0,0.200,72675328.0,454656.0,11950.0,19585.0,0.0,0.0,2935.0,4254.0
18-09 21:47:21,97.0,2.800,0.0,0.0,0.0,0.200,78635008.0,0.0,81666.0,26966.0,0.0,0.0,3045.0,4369.0
18-09 21:47:22,96.400,3.400,0.0,0.0,0.0,0.200,72781824.0,0.0,14497.0,25065.0,0.0,0.0,2893.0,4233.0
18-09 21:47:23,96.400,3.400,0.0,0.0,0.0,0.200,82595840.0,0.0,14313.0,26263.0,0.0,0.0,2955.0,4540.0
18-09 21:47:24,88.577,9.619,0.200,1.603,0.0,0.0,75702272.0,176128.0,14171.0,23335.0,0.0,0.0,2990.0,4608.0
18-09 21:47:25,92.400,5.800,1.0,0.600,0.0,0.200,84885504.0,49152.0,13328.0,24420.0,0.0,0.0,2990.0,4559.0
18-09 21:47:26,96.400,2.800,0.200,0.400,0.0,0.200,88219648.0,0.0,14476.0,25904.0,0.0,0.0,3148.0,4617.0
18-09 21:47:27,96.386,3.614,0.0,0.0,0.0,0.0,76304384.0,0.0,14019.0,27190.0,0.0,0.0,3051.0,4561.0
18-09 21:47:28,96.008,1.796,1.198,0.998,0.0,0.0,75988992.0,0.0,15005.0,30034.0,0.0,0.0,2885.0,4064.0
18-09 21:47:29,88.423,3.194,0.399,7.784,0.0,0.200,78675968.0,61440.0,14179.0,24511.0,0.0,0.0,2917.0,4321.0
18-09 21:47:30,72.691,2.610,10.643,14.056,0.0,0.0,85659648.0,16384.0,13587.0,24857.0,0.0,0.0,2649.0,4173.0
18-09 21:47:31,56.795,4.665,14.199,24.138,0.0,0.203,91398144.0,0.0,12799.0,23491.0,0.0,0.0,2697.0,4409.0
18-09 21:47:32,53.131,2.424,12.323,31.717,0.0,0.404,77271040.0,0.0,14638.0,24986.0,0.0,0.0,2707.0,4543.0
18-09 21:47:33,75.502,3.213,6.426,14.458,0.0,0.402,78659584.0,0.0,14623.0,44351.0,0.0,0.0,2709.0,4273.0
18-09 21:47:34,79.879,3.219,2.414,14.286,0.0,0.201,63422464.0,49152.0,13560.0,25348.0,0.0,0.0,2646.0,4219.0
18-09 21:47:35,92.786,3.006,2.204,1.804,0.0,0.200,93085696.0,4096.0,15836.0,29378.0,0.0,0.0,2867.0,4258.0
18-09 21:47:36,97.0,3.0,0.0,0.0,0.0,0.0,63332352.0,499712.0,13431.0,24673.0,0.0,0.0,3012.0,4542.0
18-09 21:47:37,95.200,4.400,0.0,0.0,0.0,0.400,33685504.0,0.0,13932.0,73080.0,0.0,0.0,2910.0,5302.0
18-09 21:47:38,90.400,9.600,0.0,0.0,0.0,0.0,33148928.0,0.0,14483.0,24565.0,0.0,0.0,2726.0,4730.0
18-09 21:47:39,87.123,6.439,5.231,1.207,0.0,0.0,24403968.0,176128.0,18232.0,24745.0,0.0,0.0,3024.0,6628.0
18-09 21:47:40,85.629,4.391,8.583,0.998,0.0,0.399,36560896.0,212992.0,12250.0,16110.0,0.0,0.0,3213.0,5293.0
18-09 21:47:41,93.159,6.439,0.402,0.0,0.0,0.0,25296896.0,147456.0,78307.0,15156.0,0.0,0.0,3042.0,4904.0
18-09 21:47:42,93.812,5.788,0.200,0.0,0.0,0.200,36978688.0,0.0,13888.0,72829.0,0.0,0.0,2903.0,5064.0
18-09 21:47:43,91.952,6.640,0.805,0.604,0.0,0.0,33161216.0,270336.0,83139.0,31480.0,0.0,0.0,3197.0,5147.0
18-09 21:47:44,80.762,15.230,1.403,2.405,0.0,0.200,49389568.0,253952.0,16220.0,21689.0,0.0,0.0,3201.0,5119.0
18-09 21:47:45,84.431,14.770,0.399,0.0,0.0,0.399,42319872.0,188416.0,12654.0,18666.0,0.0,0.0,3150.0,4982.0
18-09 21:47:46,91.734,8.065,0.202,0.0,0.0,0.0,38010880.0,258048.0,11502.0,18804.0,0.0,0.0,2871.0,4937.0
18-09 21:47:47,94.611,4.790,0.200,0.0,0.0,0.399,59002880.0,69632.0,84176.0,26699.0,0.0,0.0,3382.0,5420.0
18-09 21:47:48,94.980,4.618,0.402,0.0,0.0,0.0,65667072.0,73728.0,17514.0,29147.0,0.0,0.0,3294.0,5255.0
18-09 21:47:49,78.643,14.172,6.986,0.0,0.0,0.200,69619712.0,69632.0,16377.0,30439.0,0.0,0.0,3478.0,5411.0
18-09 21:47:50,73.482,6.478,10.729,8.907,0.0,0.405,67112960.0,0.0,15674.0,28947.0,0.0,0.0,3034.0,4828.0
18-09 21:47:51,82.400,7.600,4.200,5.800,0.0,0.0,65191936.0,6533120.0,15401.0,26434.0,0.0,0.0,2970.0,4436.0
18-09 21:47:52,87.349,6.024,2.209,4.217,0.0,0.201,72744960.0,0.0,13624.0,22642.0,0.0,0.0,3058.0,5114.0
18-09 21:47:53,73.642,4.225,7.243,14.688,0.0,0.201,70606848.0,278528.0,15347.0,22397.0,0.0,0.0,2668.0,4188.0
18-09 21:47:54,95.391,3.808,0.200,0.401,0.0,0.200,81891328.0,4096.0,13262.0,21502.0,0.0,0.0,3101.0,4270.0
18-09 21:47:55,95.010,4.591,0.0,0.200,0.0,0.200,81444864.0,0.0,11758.0,20373.0,0.0,0.0,2977.0,4146.0
18-09 21:47:56,92.757,3.823,1.408,1.811,0.0,0.201,63987712.0,331776.0,82983.0,24669.0,0.0,0.0,3013.0,4367.0
18-09 21:47:57,94.779,4.418,0.803,0.0,0.0,0.0,84176896.0,0.0,13360.0,24016.0,0.0,0.0,3048.0,4656.0
18-09 21:47:58,81.162,13.828,1.804,3.006,0.0,0.200,76263424.0,73728.0,13953.0,27776.0,0.0,0.0,3158.0,4511.0
18-09 21:47:59,90.121,3.629,0.806,5.242,0.0,0.202,80822272.0,4096.0,14150.0,23056.0,0.0,0.0,2884.0,4131.0
18-09 21:48:00,93.186,3.407,1.202,2.004,0.0,0.200,80850944.0,0.0,15035.0,28094.0,0.0,0.0,2965.0,4272.0
18-09 21:48:01,92.958,2.817,0.402,3.622,0.0,0.201,75702272.0,28672.0,12997.0,25195.0,0.0,0.0,3215.0,5207.0
18-09 21:48:02,87.525,3.421,3.622,5.231,0.0,0.201,73003008.0,0.0,16245.0,29592.0,0.0,0.0,2834.0,4087.0
18-09 21:48:03,93.625,2.789,1.992,1.394,0.0,0.199,76607488.0,0.0,14476.0,27461.0,0.0,0.0,2820.0,4183.0
18-09 21:48:04,74.950,2.605,3.808,18.437,0.0,0.200,73220096.0,69632.0,13257.0,25000.0,0.0,0.0,2600.0,3905.0
18-09 21:48:05,66.600,3.219,6.841,23.139,0.0,0.201,82038784.0,0.0,14351.0,23805.0,0.0,0.0,2610.0,4196.0
18-09 21:48:06,85.714,2.213,5.030,6.640,0.0,0.402,77721600.0,0.0,14419.0,26060.0,0.0,0.0,2809.0,3986.0
18-09 21:48:07,86.345,4.618,3.414,5.422,0.0,0.201,82432000.0,0.0,12616.0,23647.0,0.0,0.0,2903.0,4517.0
18-09 21:48:08,93.788,6.012,0.0,0.0,0.0,0.200,72646656.0,0.0,15084.0,28517.0,0.0,0.0,2828.0,4121.0
18-09 21:48:09,95.409,4.591,0.0,0.0,0.0,0.0,60198912.0,110592.0,14815.0,25480.0,0.0,0.0,3066.0,5097.0
18-09 21:48:10,96.994,3.006,0.0,0.0,0.0,0.0,65146880.0,159744.0,15334.0,64471.0,0.0,0.0,2891.0,4429.0
18-09 21:48:11,91.400,6.400,1.200,0.800,0.0,0.200,30932992.0,38641664.0,12983.0,21868.0,0.0,0.0,2920.0,4451.0
18-09 21:48:12,77.062,5.433,8.652,8.853,0.0,0.0,16965632.0,49852416.0,80614.0,23262.0,0.0,0.0,2841.0,4293.0
18-09 21:48:13,60.404,4.848,22.020,12.525,0.0,0.202,10125312.0,58138624.0,13434.0,22940.0,0.0,0.0,2728.0,4309.0
18-09 21:48:14,28.081,13.131,34.747,24.040,0.0,0.0,16388096.0,65073152.0,14591.0,39071.0,0.0,0.0,2349.0,4262.0
18-09 21:48:15,60.484,5.242,18.145,15.726,0.0,0.403,29294592.0,42258432.0,13445.0,49592.0,0.0,0.0,2804.0,4388.0
18-09 21:48:16,90.562,3.213,3.414,2.811,0.0,0.0,56115200.0,2830336.0,82630.0,27609.0,0.0,0.0,3007.0,4310.0
18-09 21:48:17,95.600,3.600,0.600,0.0,0.0,0.200,77414400.0,0.0,13784.0,23627.0,0.0,0.0,3063.0,4819.0
18-09 21:48:18,86.172,13.828,0.0,0.0,0.0,0.0,56356864.0,0.0,12364.0,19867.0,0.0,0.0,2802.0,4413.0
18-09 21:48:19,95.817,3.785,0.0,0.199,0.0,0.199,32493568.0,90112.0,14045.0,23791.0,0.0,0.0,2854.0,4451.0
18-09 21:48:20,89.960,2.811,4.016,2.811,0.0,0.402,41844736.0,131072.0,13289.0,21838.0,0.0,0.0,3308.0,5026.0
18-09 21:48:21,44.556,4.435,24.395,26.411,0.0,0.202,14155776.0,58982400.0,15368.0,20803.0,0.0,0.0,2458.0,4266.0
18-09 21:48:22,76.258,5.433,9.054,9.054,0.0,0.201,45916160.0,26861568.0,11286.0,18510.0,0.0,0.0,2900.0,4330.0
18-09 21:48:23,91.784,4.609,3.006,0.200,0.0,0.401,36945920.0,172032.0,83455.0,24270.0,0.0,0.0,3300.0,5246.0
18-09 21:48:24,86.694,4.839,7.863,0.605,0.0,0.0,19972096.0,212992.0,16855.0,44057.0,0.0,0.0,3088.0,5016.0
18-09 21:48:25,85.542,11.245,3.012,0.0,0.0,0.201,0.0,188416.0,12631.0,14199.0,0.0,0.0,2844.0,4059.0
18-09 21:48:26,95.808,3.393,0.798,0.0,0.0,0.0,12828672.0,151552.0,80703.0,40184.0,0.0,0.0,2929.0,4121.0
18-09 21:48:27,91.348,5.835,2.414,0.201,0.0,0.201,18894848.0,282624.0,84340.0,48191.0,0.0,0.0,3085.0,5140.0
18-09 21:48:28,80.962,13.828,5.210,0.0,0.0,0.0,2613248.0,57344.0,15399.0,49295.0,0.0,0.0,2711.0,4056.0
18-09 21:48:29,69.478,15.663,12.851,1.205,0.0,0.803,10743808.0,884736.0,17933.0,38593.0,0.0,0.0,3187.0,5125.0
18-09 21:48:30,82.591,4.858,11.336,1.012,0.0,0.202,34463744.0,81920.0,15653.0,20399.0,0.0,0.0,3435.0,5296.0
18-09 21:48:31,94.790,2.806,2.405,0.0,0.0,0.0,18898944.0,147456.0,81272.0,20212.0,0.0,0.0,3289.0,5191.0
18-09 21:48:32,93.587,5.010,1.202,0.200,0.0,0.0,8785920.0,565248.0,83134.0,61433.0,0.0,0.0,3292.0,5006.0
18-09 21:48:33,74.597,10.081,14.516,0.605,0.0,0.202,0.0,266240.0,15438.0,29590.0,0.0,0.0,2922.0,4460.0
18-09 21:48:34,80.242,11.694,7.661,0.403,0.0,0.0,11247616.0,253952.0,18360.0,31817.0,0.0,0.0,3152.0,5118.0
18-09 21:48:35,93.775,4.016,2.008,0.0,0.0,0.201,29114368.0,147456.0,11653.0,15439.0,0.0,0.0,3099.0,5106.0
18-09 21:48:36,95.190,3.808,0.802,0.0,0.0,0.200,11087872.0,77824.0,153488.0,28483.0,0.0,0.0,3105.0,4948.0
18-09 21:48:37,90.161,3.815,5.422,0.402,0.0,0.201,17375232.0,344064.0,17847.0,29296.0,0.0,0.0,3047.0,5640.0
18-09 21:48:38,55.422,18.072,25.703,0.602,0.0,0.201,0.0,118784.0,16891.0,27775.0,0.0,0.0,2628.0,4352.0
18-09 21:48:39,91.952,4.024,3.823,0.0,0.0,0.201,25657344.0,184320.0,14867.0,21862.0,0.0,0.0,3201.0,4830.0
18-09 21:48:40,80.242,5.242,14.113,0.403,0.0,0.0,43593728.0,159744.0,83110.0,20575.0,0.0,0.0,3851.0,6416.0
18-09 21:48:41,91.751,3.622,4.225,0.0,0.0,0.402,0.0,159744.0,14895.0,23131.0,0.0,0.0,2991.0,4389.0
18-09 21:48:42,76.754,10.822,7.415,4.409,0.0,0.601,4096.0,64991232.0,83680.0,50848.0,0.0,0.0,2882.0,4319.0
18-09 21:48:43,75.354,6.465,10.101,8.081,0.0,0.0,4096.0,67862528.0,17945.0,23070.0,0.0,0.0,3159.0,5071.0
18-09 21:48:44,57.916,10.822,13.828,17.435,0.0,0.0,10731520.0,38608896.0,11792.0,31036.0,0.0,0.0,2722.0,4424.0
18-09 21:48:45,93.587,5.210,0.802,0.200,0.0,0.200,25436160.0,217088.0,14725.0,20865.0,0.0,0.0,3336.0,5678.0
18-09 21:48:46,94.810,4.790,0.200,0.0,0.0,0.200,13443072.0,249856.0,158120.0,39345.0,0.0,0.0,3351.0,5383.0
18-09 21:48:47,88.911,4.637,6.048,0.0,0.0,0.403,19476480.0,0.0,17262.0,29359.0,0.0,0.0,3083.0,5469.0
18-09 21:48:48,56.313,19.439,23.447,0.601,0.0,0.200,2097152.0,241664.0,336938.0,30297.0,0.0,0.0,2719.0,4366.0
18-09 21:48:49,87.097,5.242,7.056,0.202,0.0,0.403,9453568.0,6606848.0,2357769.0,31007.0,0.0,0.0,3592.0,4776.0
18-09 21:48:50,80.202,5.253,12.929,1.010,0.0,0.606,31719424.0,45056.0,29727433.0,72444.0,0.0,0.0,9944.0,5435.0
18-09 21:48:51,89.579,5.210,3.407,0.200,0.0,1.603,33816576.0,167936.0,33754417.0,86308.0,0.0,0.0,12209.0,5027.0
18-09 21:48:52,90.524,4.637,4.032,0.0,0.0,0.806,37494784.0,0.0,34841866.0,89606.0,0.0,0.0,12572.0,4904.0
18-09 21:48:53,78.916,13.655,5.823,0.402,0.0,1.205,29212672.0,90112.0,35255415.0,96468.0,0.0,0.0,13038.0,5083.0
18-09 21:48:54,74.798,8.669,16.129,0.202,0.0,0.202,17453056.0,35680256.0,8042568.0,54625.0,0.0,0.0,4590.0,4816.0
18-09 21:48:55,71.111,11.515,11.313,5.253,0.0,0.808,23306240.0,56033280.0,39506331.0,113321.0,0.0,0.0,10947.0,4794.0
18-09 21:48:56,89.558,4.418,3.213,0.0,0.0,2.811,35065856.0,0.0,52051976.0,199987.0,0.0,0.0,15270.0,4801.0
18-09 21:48:57,85.629,4.990,6.387,0.0,0.0,2.994,31784960.0,0.0,73953466.0,275885.0,0.0,0.0,17190.0,5032.0
18-09 21:48:58,90.782,4.008,1.804,1.002,0.0,2.405,17485824.0,114688.0,69484109.0,235365.0,0.0,0.0,23064.0,4402.0
18-09 21:48:59,88.978,4.008,3.407,0.802,0.0,2.806,38141952.0,0.0,71276914.0,239048.0,0.0,0.0,25331.0,4466.0
18-09 21:49:00,91.816,3.393,0.798,0.0,0.0,3.992,18485248.0,29528064.0,100541032.0,429730.0,0.0,0.0,25484.0,4147.0
18-09 21:49:01,92.786,4.609,0.200,0.0,0.0,2.405,17428480.0,62169088.0,74662276.0,226217.0,0.0,0.0,20184.0,3855.0
18-09 21:49:02,93.0,4.800,0.0,0.0,0.0,2.200,25427968.0,0.0,64321748.0,196847.0,0.0,0.0,20169.0,4417.0
18-09 21:49:03,93.400,3.800,0.200,0.0,0.0,2.600,23080960.0,0.0,75512718.0,211788.0,0.0,0.0,22117.0,4696.0
18-09 21:49:04,93.587,3.407,0.802,0.200,0.0,2.004,11173888.0,106496.0,65301752.0,180366.0,0.0,0.0,19200.0,4203.0
18-09 21:49:05,92.958,3.622,0.0,0.0,0.0,3.421,0.0,0.0,77150729.0,234679.0,0.0,0.0,26003.0,3675.0
18-09 21:49:06,94.411,2.595,0.0,0.0,0.0,2.994,0.0,13316096.0,71921496.0,200090.0,0.0,0.0,26738.0,3756.0
18-09 21:49:07,93.0,4.800,0.200,0.0,0.0,2.0,12812288.0,0.0,56754397.0,157583.0,0.0,0.0,21594.0,4244.0
18-09 21:49:08,91.383,7.014,0.0,0.0,0.0,1.603,23330816.0,0.0,51434353.0,139983.0,0.0,0.0,9816.0,4228.0
18-09 21:49:09,93.200,4.0,0.800,0.0,0.0,2.0,27394048.0,172032.0,51816295.0,145720.0,0.0,0.0,11256.0,4315.0
18-09 21:49:10,96.393,2.405,0.0,0.0,0.0,1.202,36044800.0,0.0,45392523.0,113890.0,0.0,0.0,18257.0,4357.0
18-09 21:49:11,95.792,2.405,0.0,0.0,0.0,1.804,30969856.0,6356992.0,48219869.0,130763.0,0.0,0.0,14889.0,4321.0
18-09 21:49:12,92.585,2.806,2.405,0.0,0.0,2.204,0.0,6381568.0,78520171.0,221228.0,0.0,0.0,26557.0,3499.0
18-09 21:49:13,93.400,3.0,1.200,0.0,0.0,2.400,0.0,0.0,74853244.0,225488.0,0.0,0.0,28874.0,3508.0
18-09 21:49:14,97.395,1.403,0.200,0.0,0.0,1.002,0.0,81920.0,39592810.0,94966.0,0.0,0.0,15863.0,3385.0
18-09 21:49:15,85.371,4.409,9.218,0.0,0.0,1.002,0.0,0.0,7085031.0,34015.0,0.0,0.0,4101.0,3392.0
18-09 21:49:16,71.142,5.010,23.848,0.0,0.0,0.0,0.0,32768.0,10513.0,17209.0,0.0,0.0,2433.0,3646.0
18-09 21:49:17,34.337,4.418,61.245,0.0,0.0,0.0,0.0,12853248.0,8534.0,12001.0,0.0,0.0,1973.0,3442.0
18-09 21:49:18,18.990,3.030,77.980,0.0,0.0,0.0,0.0,32768.0,7545.0,9575.0,0.0,0.0,1677.0,3295.0
18-09 21:49:19,5.242,2.016,89.718,3.024,0.0,0.0,0.0,245760.0,3782.0,4058.0,0.0,0.0,1268.0,2897.0
18-09 21:49:20,3.393,1.796,94.810,0.0,0.0,0.0,0.0,0.0,4380.0,4839.0,0.0,0.0,1351.0,2981.0
18-09 21:49:21,2.675,1.646,95.062,0.0,0.0,0.617,0.0,0.0,605832.0,20956366.0,0.0,0.0,3034.0,3666.0
18-09 21:49:22,2.321,2.743,92.827,0.0,0.0,2.110,0.0,12738560.0,3152372.0,117196287.0,0.0,0.0,7537.0,5713.0
18-09 21:49:23,3.132,2.088,93.528,0.0,0.0,1.253,0.0,0.0,2567372.0,94404201.0,0.0,0.0,6594.0,4672.0
18-09 21:49:24,2.141,2.570,94.004,0.0,0.0,1.285,0.0,0.0,3730503.0,139845940.0,0.0,0.0,6653.0,5018.0
18-09 21:49:25,2.114,2.537,93.658,0.634,0.0,1.057,0.0,118784.0,3198933.0,164568931.0,0.0,0.0,5638.0,4344.0
18-09 21:49:26,2.114,1.903,95.137,0.0,0.0,0.846,0.0,0.0,2727330.0,136504333.0,0.0,0.0,5700.0,4220.0
18-09 21:49:27,1.895,2.316,94.737,0.211,0.0,0.842,4096.0,70651904.0,2591696.0,120856429.0,0.0,0.0,5359.0,3928.0
18-09 21:49:28,2.306,1.887,93.291,1.677,0.0,0.839,4096.0,72892416.0,2356636.0,112240180.0,0.0,0.0,5539.0,4077.0
18-09 21:49:29,2.490,1.245,95.643,0.0,0.0,0.622,0.0,57335808.0,1604392.0,72085531.0,0.0,0.0,5814.0,3783.0
18-09 21:49:30,2.066,1.240,94.008,2.479,0.0,0.207,0.0,43184128.0,992783.0,53742537.0,0.0,0.0,4961.0,3620.0
