"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm3",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 21:10:32 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 21:39:43,2.405,0.802,96.794,0.0,0.0,0.0,0.0,0.0,2156.0,6693.0,0.0,0.0,1172.0,2506.0
18-09 21:39:44,3.0,0.400,96.200,0.400,0.0,0.0,0.0,90112.0,1158.0,2112.0,0.0,0.0,1215.0,2565.0
18-09 21:39:45,2.016,0.806,97.177,0.0,0.0,0.0,0.0,0.0,2301.0,6509.0,0.0,0.0,1168.0,2530.0
18-09 21:39:46,2.616,1.006,96.378,0.0,0.0,0.0,0.0,0.0,4572.0,8686.0,0.0,0.0,1288.0,2658.0
18-09 21:39:47,6.439,1.408,91.952,0.0,0.0,0.201,0.0,0.0,9526.0,21150.0,0.0,0.0,2283.0,4217.0
18-09 21:39:48,2.410,0.803,96.787,0.0,0.0,0.0,0.0,0.0,1502.0,7410.0,0.0,0.0,1611.0,3045.0
18-09 21:39:49,2.419,0.806,96.774,0.0,0.0,0.0,0.0,28672.0,2184.0,12677.0,0.0,0.0,1162.0,2495.0
18-09 21:39:50,2.222,0.404,96.970,0.404,0.0,0.0,0.0,94208.0,2884.0,3978.0,0.0,0.0,1278.0,2648.0
18-09 21:39:51,2.008,0.602,97.390,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1172.0,2480.0
18-09 21:39:52,1.623,0.203,98.174,0.0,0.0,0.0,0.0,0.0,17919.0,12015.0,0.0,0.0,1237.0,2561.0
18-09 21:39:53,2.637,1.217,96.146,0.0,0.0,0.0,0.0,0.0,305.0,619.0,0.0,0.0,1334.0,2723.0
18-09 21:39:54,2.037,0.611,97.352,0.0,0.0,0.0,0.0,0.0,3467.0,4753.0,0.0,0.0,1402.0,2918.0
18-09 21:39:55,1.414,0.606,97.576,0.0,0.0,0.404,0.0,159744.0,1197078.0,104437.0,0.0,0.0,1256.0,2559.0
18-09 21:39:56,2.454,1.431,95.297,0.0,0.0,0.818,4096.0,65536.0,20647326.0,54211.0,0.0,0.0,3169.0,3250.0
18-09 21:39:57,1.606,1.004,97.390,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1103.0,2390.0
18-09 21:39:58,2.840,0.609,94.929,1.420,0.0,0.203,69632.0,20537344.0,78090.0,20818680.0,0.0,0.0,2259.0,3366.0
18-09 21:39:59,1.804,1.002,97.194,0.0,0.0,0.0,0.0,0.0,173.0,385.0,0.0,0.0,1132.0,2442.0
18-09 21:40:00,2.200,0.800,97.0,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1135.0,2436.0
18-09 21:40:01,1.811,0.604,97.183,0.402,0.0,0.0,0.0,53248.0,214.0,845.0,0.0,0.0,1118.0,2434.0
18-09 21:40:02,1.411,0.605,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1121.0,2414.0
18-09 21:40:03,1.616,0.606,97.778,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1147.0,2460.0
18-09 21:40:04,1.616,0.404,97.980,0.0,0.0,0.0,0.0,208896.0,478.0,1175.0,0.0,0.0,1159.0,2476.0
18-09 21:40:05,2.012,0.201,97.787,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1126.0,2429.0
18-09 21:40:06,1.212,0.808,97.980,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1138.0,2478.0
18-09 21:40:07,1.616,0.606,96.970,0.808,0.0,0.0,0.0,24576.0,214.0,845.0,0.0,0.0,1145.0,2494.0
18-09 21:40:08,1.804,0.802,97.395,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1108.0,2393.0
18-09 21:40:09,1.815,0.605,97.581,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1142.0,2447.0
18-09 21:40:10,2.016,0.403,97.581,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1142.0,2436.0
18-09 21:40:11,1.815,0.403,97.782,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1137.0,2445.0
18-09 21:40:12,2.390,1.195,96.016,0.398,0.0,0.0,0.0,20480.0,107.0,319.0,0.0,0.0,1150.0,2453.0
18-09 21:40:13,1.616,0.404,97.980,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1136.0,2457.0
18-09 21:40:14,1.811,0.201,97.988,0.0,0.0,0.0,0.0,24576.0,107.0,319.0,0.0,0.0,1110.0,2439.0
18-09 21:40:15,1.220,0.407,98.374,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1125.0,2460.0
18-09 21:40:16,1.807,0.602,97.390,0.0,0.0,0.201,0.0,0.0,214.0,845.0,0.0,0.0,1130.0,2447.0
18-09 21:40:17,1.417,0.405,98.178,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1123.0,2449.0
18-09 21:40:18,1.014,0.609,97.972,0.406,0.0,0.0,0.0,32768.0,107.0,319.0,0.0,0.0,1111.0,2441.0
18-09 21:40:19,1.815,0.403,97.782,0.0,0.0,0.0,0.0,360448.0,214.0,845.0,0.0,0.0,1144.0,2485.0
18-09 21:40:20,2.016,0.403,97.581,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1152.0,2494.0
18-09 21:40:21,1.613,0.806,97.581,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1141.0,2445.0
18-09 21:40:22,1.811,0.604,97.586,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1160.0,2465.0
18-09 21:40:23,2.204,0.601,97.194,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1150.0,2443.0
18-09 21:40:24,1.610,1.006,96.579,0.805,0.0,0.0,0.0,81920.0,107.0,319.0,0.0,0.0,1175.0,2470.0
18-09 21:40:25,1.613,0.605,97.782,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1149.0,2462.0
18-09 21:40:26,1.417,0.607,97.976,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1163.0,2452.0
18-09 21:40:27,1.807,0.402,97.791,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1141.0,2384.0
18-09 21:40:28,1.414,0.808,93.737,4.040,0.0,0.0,905216.0,0.0,214.0,845.0,0.0,0.0,1490.0,2709.0
18-09 21:40:29,1.616,1.010,95.354,2.020,0.0,0.0,0.0,540672.0,4642.0,2231.0,0.0,0.0,1291.0,2702.0
18-09 21:40:30,19.192,5.455,75.354,0.0,0.0,0.0,65536.0,0.0,223062.0,12522.0,0.0,0.0,2434.0,4233.0
18-09 21:40:31,43.687,3.206,53.106,0.0,0.0,0.0,0.0,0.0,373.0,947.0,0.0,0.0,2036.0,2625.0
18-09 21:40:32,31.919,2.828,65.253,0.0,0.0,0.0,0.0,0.0,1201.0,1625.0,0.0,0.0,1767.0,2620.0
18-09 21:40:33,15.800,2.495,80.873,0.0,0.0,0.832,0.0,0.0,42755955.0,982601.0,0.0,0.0,2388.0,4183.0
18-09 21:40:34,2.731,0.840,95.588,0.0,0.0,0.840,0.0,32768.0,51136432.0,1151667.0,0.0,0.0,2226.0,4192.0
18-09 21:40:35,2.012,2.414,94.970,0.604,0.0,0.0,0.0,212992.0,2121696.0,45047.0,0.0,0.0,1148.0,2240.0
18-09 21:40:36,17.820,2.935,78.407,0.0,0.0,0.839,0.0,0.0,84960039.0,1573220.0,0.0,0.0,8040.0,3822.0
18-09 21:40:37,17.800,3.800,78.400,0.0,0.0,0.0,0.0,0.0,214.0,857.0,0.0,0.0,1197.0,2033.0
18-09 21:40:38,17.234,4.208,78.557,0.0,0.0,0.0,0.0,0.0,173.0,421.0,0.0,0.0,1141.0,1987.0
18-09 21:40:39,25.151,2.012,71.026,1.811,0.0,0.0,0.0,217088.0,3279.0,4557.0,0.0,0.0,1641.0,2791.0
18-09 21:40:40,47.992,2.008,50.0,0.0,0.0,0.0,0.0,73728.0,631.0,1445.0,0.0,0.0,2582.0,4331.0
18-09 21:40:41,24.699,1.205,73.896,0.0,0.0,0.201,0.0,0.0,762.0,1303.0,0.0,0.0,2038.0,4707.0
18-09 21:40:42,22.782,2.016,75.0,0.0,0.0,0.202,0.0,0.0,214.0,1301.0,0.0,0.0,2237.0,5064.0
18-09 21:40:43,21.660,2.227,76.113,0.0,0.0,0.0,0.0,0.0,380.0,1443.0,0.0,0.0,1955.0,4502.0
18-09 21:40:44,22.581,1.815,75.605,0.0,0.0,0.0,0.0,0.0,239.0,421.0,0.0,0.0,2243.0,4860.0
18-09 21:40:45,23.340,1.610,75.050,0.0,0.0,0.0,0.0,65536.0,214.0,1302.0,0.0,0.0,2107.0,4847.0
18-09 21:40:46,22.379,1.210,76.210,0.0,0.0,0.202,0.0,0.0,214.0,881.0,0.0,0.0,2251.0,4863.0
18-09 21:40:47,22.535,1.610,75.855,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,2257.0,5147.0
18-09 21:40:48,22.065,1.619,76.113,0.0,0.0,0.202,0.0,0.0,214.0,1302.0,0.0,0.0,2213.0,5046.0
18-09 21:40:49,21.687,2.008,76.305,0.0,0.0,0.0,0.0,0.0,214.0,881.0,0.0,0.0,2254.0,5119.0
18-09 21:40:50,21.053,2.227,75.101,1.619,0.0,0.0,0.0,24576.0,173.0,487.0,0.0,0.0,2046.0,4680.0
18-09 21:40:51,22.718,1.014,76.268,0.0,0.0,0.0,0.0,0.0,214.0,1302.0,0.0,0.0,2260.0,4946.0
18-09 21:40:52,21.169,1.815,77.016,0.0,0.0,0.0,0.0,0.0,214.0,881.0,0.0,0.0,1873.0,4388.0
18-09 21:40:53,21.371,2.016,76.411,0.0,0.0,0.202,0.0,0.0,107.0,355.0,0.0,0.0,1875.0,4682.0
18-09 21:40:54,22.984,1.815,75.202,0.0,0.0,0.0,0.0,8192.0,1183.0,2902.0,0.0,0.0,2472.0,4811.0
18-09 21:40:55,21.328,2.012,76.258,0.402,0.0,0.0,0.0,69632.0,313.0,1443.0,0.0,0.0,1938.0,4477.0
18-09 21:40:56,22.736,1.207,75.855,0.0,0.0,0.201,0.0,0.0,107.0,355.0,0.0,0.0,2076.0,4782.0
18-09 21:40:57,22.222,1.818,75.960,0.0,0.0,0.0,0.0,0.0,214.0,1303.0,0.0,0.0,1969.0,4304.0
18-09 21:40:58,21.818,1.212,76.768,0.0,0.0,0.202,0.0,0.0,214.0,881.0,0.0,0.0,1840.0,4223.0
18-09 21:40:59,21.169,1.815,76.815,0.0,0.0,0.202,0.0,0.0,107.0,355.0,0.0,0.0,1869.0,4752.0
18-09 21:41:00,22.200,1.800,75.600,0.400,0.0,0.0,0.0,24576.0,214.0,1303.0,0.0,0.0,2011.0,4476.0
18-09 21:41:01,21.616,1.616,76.768,0.0,0.0,0.0,0.0,0.0,214.0,881.0,0.0,0.0,2013.0,4107.0
18-09 21:41:02,7.0,2.400,90.600,0.0,0.0,0.0,0.0,32768.0,2139.0,4611.0,0.0,0.0,1401.0,3138.0
18-09 21:41:03,2.008,0.201,97.791,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,951.0,2119.0
18-09 21:41:04,1.815,0.806,97.379,0.0,0.0,0.0,0.0,21413888.0,302.0,1021.0,0.0,0.0,1013.0,2169.0
18-09 21:41:05,2.196,0.798,97.006,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,1001.0,2117.0
18-09 21:41:06,1.807,0.402,97.390,0.402,0.0,0.0,0.0,131072.0,107.0,495.0,0.0,0.0,1019.0,2150.0
18-09 21:41:07,1.807,0.402,97.791,0.0,0.0,0.0,0.0,0.0,302.0,1021.0,0.0,0.0,1010.0,2202.0
18-09 21:41:08,0.813,0.203,98.984,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,963.0,2142.0
18-09 21:41:09,2.400,0.400,97.200,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,994.0,2168.0
18-09 21:41:10,2.020,0.606,97.172,0.0,0.0,0.202,0.0,0.0,2469.0,4331.0,0.0,0.0,1258.0,2577.0
18-09 21:41:11,1.215,0.202,98.583,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,1004.0,2228.0
18-09 21:41:12,2.008,0.402,97.390,0.201,0.0,0.0,0.0,90112.0,107.0,319.0,0.0,0.0,998.0,2191.0
18-09 21:41:13,1.420,0.609,97.972,0.0,0.0,0.0,0.0,0.0,17238.0,16837.0,0.0,0.0,1187.0,2510.0
18-09 21:41:14,2.004,0.802,96.994,0.0,0.0,0.200,0.0,42602496.0,107.0,319.0,0.0,0.0,1004.0,2245.0
18-09 21:41:15,1.417,0.810,94.130,3.644,0.0,0.0,4096.0,92790784.0,107.0,319.0,0.0,0.0,1026.0,2258.0
18-09 21:41:16,1.210,0.806,97.984,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1045.0,2292.0
18-09 21:41:17,1.610,0.604,97.787,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1017.0,2210.0
18-09 21:41:18,2.0,0.600,97.0,0.400,0.0,0.0,0.0,94208.0,107.0,319.0,0.0,0.0,1047.0,2279.0
18-09 21:41:19,2.444,1.426,95.927,0.0,0.0,0.204,0.0,0.0,15960817.0,15183536.0,0.0,0.0,4233.0,3621.0
18-09 21:41:20,1.616,0.808,97.172,0.0,0.0,0.404,0.0,65536.0,5995422.0,5822820.0,0.0,0.0,2342.0,2720.0
18-09 21:41:21,1.610,0.402,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1035.0,2289.0
18-09 21:41:22,1.613,0.605,97.782,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1059.0,2301.0
18-09 21:41:23,2.008,0.402,97.590,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1014.0,2235.0
18-09 21:41:24,2.008,0.602,97.189,0.201,0.0,0.0,0.0,53248.0,107.0,319.0,0.0,0.0,1047.0,2272.0
18-09 21:41:25,1.619,0.607,97.571,0.0,0.0,0.202,0.0,16130048.0,11680.0,771468.0,0.0,0.0,1324.0,2518.0
18-09 21:41:26,1.626,0.610,97.561,0.0,0.0,0.203,0.0,60186624.0,10745.0,5314199.0,0.0,0.0,2220.0,3175.0
18-09 21:41:27,1.639,0.205,98.156,0.0,0.0,0.0,0.0,0.0,45485.0,18691539.0,0.0,0.0,3193.0,3866.0
18-09 21:41:28,1.639,0.410,97.951,0.0,0.0,0.0,0.0,0.0,46092.0,19355773.0,0.0,0.0,3220.0,3975.0
18-09 21:41:29,2.024,0.810,96.964,0.0,0.0,0.202,0.0,0.0,41611.0,18267441.0,0.0,0.0,3067.0,3933.0
18-09 21:41:30,1.235,0.412,97.942,0.412,0.0,0.0,0.0,45056.0,56083.0,18920165.0,0.0,0.0,3056.0,4092.0
18-09 21:41:31,1.844,0.410,97.746,0.0,0.0,0.0,0.0,0.0,45382.0,18345127.0,0.0,0.0,3067.0,4022.0
18-09 21:41:32,2.028,0.609,96.146,0.0,0.0,1.217,0.0,0.0,48761.0,17482353.0,0.0,0.0,3138.0,4241.0
18-09 21:41:33,1.623,0.609,96.349,0.0,0.0,1.420,0.0,0.0,43205.0,17959083.0,0.0,0.0,3243.0,4162.0
18-09 21:41:34,2.028,0.811,95.943,0.0,0.0,1.217,0.0,0.0,78832.0,17216093.0,0.0,0.0,3524.0,4258.0
18-09 21:41:35,2.231,1.217,95.943,0.0,0.0,0.609,0.0,0.0,41921.0,18335534.0,0.0,0.0,3451.0,4343.0
18-09 21:41:36,1.639,1.025,97.131,0.205,0.0,0.0,0.0,53248.0,44483.0,19974197.0,0.0,0.0,3624.0,4276.0
18-09 21:41:37,2.236,0.610,96.748,0.0,0.0,0.407,0.0,0.0,48538.0,20512873.0,0.0,0.0,3623.0,4290.0
18-09 21:41:38,2.204,0.802,96.794,0.0,0.0,0.200,0.0,0.0,5654.0,2611590.0,0.0,0.0,1529.0,2706.0
18-09 21:41:39,1.815,0.202,97.984,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1172.0,2410.0
18-09 21:41:40,2.016,0.605,97.379,0.0,0.0,0.0,0.0,0.0,323.0,845.0,0.0,0.0,1157.0,2401.0
18-09 21:41:41,2.605,0.200,96.393,0.802,0.0,0.0,0.0,155648.0,107.0,319.0,0.0,0.0,1156.0,2413.0
18-09 21:41:42,1.212,0.808,97.980,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1127.0,2351.0
18-09 21:41:43,2.016,0.202,97.782,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1178.0,2454.0
18-09 21:41:44,1.217,0.406,98.377,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1142.0,2399.0
18-09 21:41:45,1.815,0.605,97.581,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1147.0,2407.0
18-09 21:41:46,1.417,0.607,97.976,0.0,0.0,0.0,0.0,8192.0,214.0,845.0,0.0,0.0,1174.0,2423.0
18-09 21:41:47,2.012,0.201,97.384,0.402,0.0,0.0,0.0,45056.0,107.0,319.0,0.0,0.0,1168.0,2416.0
18-09 21:41:48,1.818,0.606,97.576,0.0,0.0,0.0,0.0,0.0,1392.0,1370.0,0.0,0.0,1224.0,2499.0
18-09 21:41:49,2.020,0.202,97.778,0.0,0.0,0.0,0.0,0.0,21868.0,21351.0,0.0,0.0,1202.0,2475.0
18-09 21:41:50,1.619,0.202,98.178,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1162.0,2438.0
18-09 21:41:51,1.818,0.404,97.778,0.0,0.0,0.0,0.0,73728.0,107.0,319.0,0.0,0.0,1159.0,2416.0
18-09 21:41:52,2.414,2.616,94.567,0.0,0.0,0.402,0.0,0.0,12505697.0,11921080.0,0.0,0.0,3739.0,3723.0
18-09 21:41:53,2.605,0.802,95.591,0.200,0.0,0.802,0.0,151552.0,9434154.0,9088054.0,0.0,0.0,3046.0,2984.0
18-09 21:41:54,1.417,0.405,98.178,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1164.0,2423.0
18-09 21:41:55,1.220,0.407,98.374,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1168.0,2448.0
18-09 21:41:56,1.815,0.605,97.581,0.0,0.0,0.0,0.0,4096.0,107.0,319.0,0.0,0.0,1158.0,2410.0
18-09 21:41:57,2.012,0.201,97.787,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1145.0,2377.0
18-09 21:41:58,1.619,0.202,97.976,0.202,0.0,0.0,0.0,49152.0,214.0,845.0,0.0,0.0,1145.0,2421.0
18-09 21:41:59,1.016,0.407,98.577,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1143.0,2417.0
18-09 21:42:00,2.209,0.602,97.189,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1146.0,2389.0
18-09 21:42:01,2.390,1.195,95.219,1.195,0.0,0.0,4096.0,20865024.0,214.0,845.0,0.0,0.0,1204.0,2439.0
18-09 21:42:02,1.420,0.406,98.174,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1191.0,2461.0
18-09 21:42:03,1.811,0.604,97.586,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1170.0,2432.0
18-09 21:42:04,1.822,0.405,97.571,0.202,0.0,0.0,0.0,77824.0,214.0,845.0,0.0,0.0,1203.0,2494.0
18-09 21:42:05,1.613,0.605,97.782,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1149.0,2401.0
18-09 21:42:06,1.815,0.605,97.581,0.0,0.0,0.0,0.0,0.0,149.0,319.0,0.0,0.0,1174.0,2423.0
18-09 21:42:07,1.220,0.407,98.374,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1186.0,2473.0
18-09 21:42:08,1.411,0.806,97.782,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1170.0,2431.0
18-09 21:42:09,1.616,0.404,96.970,1.010,0.0,0.0,0.0,20480.0,107.0,319.0,0.0,0.0,1163.0,2439.0
18-09 21:42:10,1.811,1.006,97.183,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1170.0,2449.0
18-09 21:42:11,1.414,0.606,97.980,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1140.0,2408.0
18-09 21:42:12,1.220,0.407,98.374,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1108.0,2361.0
18-09 21:42:13,1.420,0.406,98.174,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1123.0,2392.0
18-09 21:42:14,2.004,1.002,96.994,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1127.0,2390.0
18-09 21:42:15,2.020,0.202,97.576,0.202,0.0,0.0,0.0,20480.0,107.0,319.0,0.0,0.0,1140.0,2408.0
18-09 21:42:16,1.619,0.405,97.976,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1139.0,2386.0
18-09 21:42:17,1.220,0.203,98.577,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1124.0,2368.0
18-09 21:42:18,1.417,0.405,98.178,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1132.0,2386.0
18-09 21:42:19,1.807,0.803,97.390,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1160.0,2399.0
18-09 21:42:20,1.616,0.606,97.778,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1133.0,2368.0
18-09 21:42:21,2.016,0.605,96.976,0.403,0.0,0.0,0.0,16384.0,107.0,319.0,0.0,0.0,1151.0,2376.0
18-09 21:42:22,2.419,0.806,96.774,0.0,0.0,0.0,0.0,0.0,9126.0,8507.0,0.0,0.0,1388.0,2645.0
18-09 21:42:23,1.811,0.604,97.586,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1131.0,2391.0
18-09 21:42:24,1.417,0.405,98.178,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1126.0,2395.0
18-09 21:42:25,1.649,2.887,95.052,0.0,0.0,0.412,0.0,65536.0,20416179.0,19494072.0,0.0,0.0,4914.0,3662.0
18-09 21:42:26,1.414,0.606,97.778,0.0,0.0,0.202,0.0,0.0,1516891.0,1566887.0,0.0,0.0,1392.0,2454.0
18-09 21:42:27,2.405,0.200,96.994,0.401,0.0,0.0,0.0,98304.0,107.0,319.0,0.0,0.0,1153.0,2400.0
18-09 21:42:28,1.212,0.404,98.384,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1104.0,2316.0
18-09 21:42:29,2.004,0.401,97.595,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1086.0,2293.0
18-09 21:42:30,1.619,0.202,98.178,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1129.0,2378.0
18-09 21:42:31,1.420,0.203,98.377,0.0,0.0,0.0,0.0,36864.0,214.0,845.0,0.0,0.0,1152.0,2446.0
18-09 21:42:32,1.018,0.204,98.778,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1115.0,2361.0
18-09 21:42:33,1.619,0.202,97.976,0.202,0.0,0.0,0.0,24576.0,107.0,319.0,0.0,0.0,1114.0,2378.0
18-09 21:42:34,1.616,0.404,97.980,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1137.0,2394.0
18-09 21:42:35,2.405,0.601,96.994,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1163.0,2402.0
18-09 21:42:36,2.414,0.604,96.781,0.201,0.0,0.0,0.0,20852736.0,107.0,319.0,0.0,0.0,1203.0,2437.0
18-09 21:42:37,5.242,3.427,91.129,0.0,0.0,0.202,0.0,0.0,11256.0,5829.0,0.0,0.0,1924.0,3582.0
18-09 21:42:38,24.096,4.618,71.285,0.0,0.0,0.0,0.0,0.0,216471.0,9750.0,0.0,0.0,1996.0,3348.0
18-09 21:42:39,43.662,3.622,52.314,0.402,0.0,0.0,0.0,233472.0,716.0,802.0,0.0,0.0,2034.0,2751.0
18-09 21:42:40,29.600,2.400,68.0,0.0,0.0,0.0,0.0,0.0,858.0,1770.0,0.0,0.0,1669.0,2611.0
18-09 21:42:41,26.761,2.213,71.026,0.0,0.0,0.0,0.0,0.0,5344.0,4247.0,0.0,0.0,1708.0,2852.0
18-09 21:42:42,19.028,1.619,79.352,0.0,0.0,0.0,0.0,32768.0,2975.0,6722.0,0.0,0.0,2080.0,3316.0
18-09 21:42:43,1.210,0.403,98.185,0.0,0.0,0.202,0.0,0.0,280.0,1087.0,0.0,0.0,915.0,2114.0
18-09 21:42:44,1.616,0.404,97.778,0.202,0.0,0.0,0.0,110592.0,871.0,2948.0,0.0,0.0,973.0,2113.0
18-09 21:42:45,1.411,0.403,98.185,0.0,0.0,0.0,0.0,0.0,239.0,561.0,0.0,0.0,960.0,2076.0
18-09 21:42:46,2.209,0.201,97.590,0.0,0.0,0.0,0.0,0.0,214.0,1021.0,0.0,0.0,985.0,2103.0
18-09 21:42:47,1.811,0.201,97.988,0.0,0.0,0.0,0.0,0.0,239.0,759.0,0.0,0.0,1011.0,2178.0
18-09 21:42:48,1.414,0.404,98.182,0.0,0.0,0.0,0.0,0.0,173.0,627.0,0.0,0.0,986.0,2168.0
18-09 21:42:49,1.619,2.024,96.356,0.0,0.0,0.0,0.0,0.0,767.0,1021.0,0.0,0.0,1051.0,2282.0
18-09 21:42:50,2.024,0.607,96.964,0.405,0.0,0.0,0.0,143360.0,2280.0,3802.0,0.0,0.0,1215.0,2545.0
18-09 21:42:51,0.811,0.609,98.580,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,979.0,2176.0
18-09 21:42:52,1.606,0.602,97.791,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,984.0,2157.0
18-09 21:42:53,6.478,3.441,90.081,0.0,0.0,0.0,0.0,0.0,4902.0,3946.0,0.0,0.0,1504.0,2926.0
18-09 21:42:54,1.378,6.890,82.874,8.661,0.0,0.197,2084864.0,22003712.0,775.0,949.0,0.0,0.0,1648.0,2924.0
18-09 21:42:55,1.242,0.828,94.617,3.313,0.0,0.0,716800.0,0.0,280.0,911.0,0.0,0.0,1104.0,2221.0
18-09 21:42:56,2.004,0.401,97.595,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,954.0,2064.0
18-09 21:42:57,2.200,0.400,97.400,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,970.0,2067.0
18-09 21:42:58,2.395,0.599,97.006,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,979.0,2101.0
18-09 21:42:59,2.0,0.600,97.400,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1010.0,2169.0
18-09 21:43:00,2.209,0.402,96.787,0.602,0.0,0.0,77824.0,73728.0,239.0,583.0,0.0,0.0,1063.0,2254.0
18-09 21:43:01,1.815,0.202,97.984,0.0,0.0,0.0,0.0,0.0,214.0,845.0,0.0,0.0,1026.0,2206.0
