"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm2",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 21:10:32 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 21:37:31,17.034,65.932,16.834,0.0,0.0,0.200,0.0,0.0,175771.0,1803.0,0.0,0.0,1852.0,1937.0
18-09 21:37:32,77.733,10.324,11.336,0.202,0.0,0.405,1613824.0,0.0,811202.0,10979.0,0.0,0.0,2355.0,2969.0
18-09 21:37:33,96.185,2.008,1.406,0.0,0.0,0.402,0.0,0.0,5523931.0,23206.0,0.0,0.0,3655.0,2692.0
18-09 21:37:34,73.239,2.414,21.730,1.610,0.0,1.006,8151040.0,36864.0,26195756.0,113766.0,0.0,0.0,8158.0,3101.0
18-09 21:37:35,56.768,1.010,36.768,4.444,0.0,1.010,9879552.0,65536.0,26801906.0,93464.0,0.0,0.0,9412.0,3034.0
18-09 21:37:36,67.339,4.435,28.024,0.0,0.0,0.202,0.0,0.0,13561573.0,31769.0,0.0,0.0,7095.0,2982.0
18-09 21:37:37,38.057,3.846,57.490,0.0,0.0,0.607,0.0,65536.0,21423773.0,52551.0,0.0,0.0,8239.0,3503.0
18-09 21:37:38,45.875,1.006,53.119,0.0,0.0,0.0,0.0,0.0,13401199.0,34224.0,0.0,0.0,3342.0,2088.0
18-09 21:37:39,25.506,1.822,72.470,0.0,0.0,0.202,0.0,32768.0,12465467.0,29305.0,0.0,0.0,3152.0,2599.0
18-09 21:37:40,19.880,1.004,77.711,1.406,0.0,0.0,0.0,143360.0,12316646.0,24267.0,0.0,0.0,2425.0,1714.0
18-09 21:37:41,20.523,1.006,78.471,0.0,0.0,0.0,0.0,0.0,12032843.0,23367.0,0.0,0.0,2398.0,1766.0
18-09 21:37:42,20.926,0.604,78.471,0.0,0.0,0.0,0.0,0.0,12241455.0,25344.0,0.0,0.0,2651.0,1829.0
18-09 21:37:43,21.242,0.200,78.557,0.0,0.0,0.0,0.0,0.0,11976240.0,29656.0,0.0,0.0,2467.0,1862.0
18-09 21:37:44,20.363,0.403,79.234,0.0,0.0,0.0,0.0,21155840.0,12557438.0,24181.0,0.0,0.0,2529.0,1765.0
18-09 21:37:45,21.212,0.404,78.384,0.0,0.0,0.0,0.0,0.0,12471366.0,25564.0,0.0,0.0,2687.0,1927.0
18-09 21:37:46,20.161,0.403,78.024,1.411,0.0,0.0,0.0,69632.0,12812073.0,24775.0,0.0,0.0,2659.0,1808.0
18-09 21:37:47,20.322,0.604,79.074,0.0,0.0,0.0,0.0,0.0,12804120.0,24907.0,0.0,0.0,2450.0,1817.0
18-09 21:37:48,19.838,1.417,78.745,0.0,0.0,0.0,0.0,0.0,11849131.0,31579.0,0.0,0.0,2879.0,1992.0
18-09 21:37:49,17.944,2.016,73.589,5.847,0.0,0.605,4096.0,44552192.0,12451760.0,24115.0,0.0,0.0,7608.0,1795.0
18-09 21:37:50,18.637,1.603,79.359,0.0,0.0,0.401,0.0,20033536.0,12799427.0,24775.0,0.0,0.0,7412.0,1754.0
18-09 21:37:51,20.606,0.808,78.586,0.0,0.0,0.0,0.0,0.0,13128819.0,26884.0,0.0,0.0,4836.0,1895.0
18-09 21:37:52,19.478,0.402,78.715,0.803,0.0,0.602,0.0,106496.0,13369481.0,25963.0,0.0,0.0,7711.0,1785.0
18-09 21:37:53,21.976,0.0,77.621,0.0,0.0,0.403,0.0,0.0,8530317.0,17927.0,0.0,0.0,5494.0,1838.0
18-09 21:37:54,21.371,0.403,78.226,0.0,0.0,0.0,0.0,0.0,321.0,1885.0,0.0,0.0,1013.0,1917.0
18-09 21:37:55,20.875,0.398,78.529,0.0,0.0,0.199,0.0,0.0,107.0,355.0,0.0,0.0,896.0,1754.0
18-09 21:37:56,20.884,0.201,78.916,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,895.0,1749.0
18-09 21:37:57,20.958,0.599,78.443,0.0,0.0,0.0,0.0,0.0,387.0,2017.0,0.0,0.0,942.0,1839.0
18-09 21:37:58,20.800,0.400,78.400,0.400,0.0,0.0,0.0,45056.0,173.0,487.0,0.0,0.0,942.0,1852.0
18-09 21:37:59,20.600,0.400,79.0,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,943.0,1802.0
18-09 21:38:00,22.400,1.600,76.0,0.0,0.0,0.0,0.0,0.0,321.0,1885.0,0.0,0.0,1054.0,1944.0
18-09 21:38:01,17.234,3.407,79.359,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,950.0,1831.0
18-09 21:38:02,17.234,3.407,79.359,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,936.0,1800.0
18-09 21:38:03,17.200,4.400,78.200,0.0,0.0,0.200,0.0,16384.0,321.0,1889.0,0.0,0.0,995.0,1945.0
18-09 21:38:04,6.250,2.016,91.532,0.202,0.0,0.0,0.0,8192.0,1676.0,2529.0,0.0,0.0,1087.0,2551.0
18-09 21:38:05,1.408,0.402,98.189,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,755.0,1917.0
18-09 21:38:06,1.008,0.403,98.589,0.0,0.0,0.0,0.0,0.0,214.0,1020.0,0.0,0.0,801.0,1959.0
18-09 21:38:07,19.679,3.614,76.707,0.0,0.0,0.0,0.0,0.0,3565.0,1375.0,0.0,0.0,1492.0,2580.0
18-09 21:38:08,44.758,2.419,52.823,0.0,0.0,0.0,0.0,0.0,266.0,421.0,0.0,0.0,1921.0,2454.0
18-09 21:38:09,29.860,2.004,67.335,0.802,0.0,0.0,0.0,163840.0,1308.0,2150.0,0.0,0.0,1593.0,2506.0
18-09 21:38:10,25.455,4.848,68.889,0.0,0.0,0.808,0.0,24002560.0,7984416.0,9669482.0,0.0,0.0,3425.0,3406.0
18-09 21:38:11,17.671,3.414,73.896,3.815,0.0,1.205,4096.0,93954048.0,596400.0,122121427.0,0.0,0.0,3221.0,2462.0
18-09 21:38:12,18.838,2.605,78.557,0.0,0.0,0.0,0.0,83238912.0,280.0,946.0,0.0,0.0,993.0,1924.0
18-09 21:38:13,18.750,1.613,79.637,0.0,0.0,0.0,0.0,18952192.0,256.0,775.0,0.0,0.0,933.0,1824.0
18-09 21:38:14,24.848,1.616,72.121,1.414,0.0,0.0,0.0,77824.0,3040.0,3363.0,0.0,0.0,1511.0,2935.0
18-09 21:38:15,47.177,1.613,50.806,0.0,0.0,0.403,0.0,0.0,705.0,1915.0,0.0,0.0,1968.0,3297.0
18-09 21:38:16,22.828,1.616,75.556,0.0,0.0,0.0,0.0,0.0,214.0,1300.0,0.0,0.0,1877.0,4099.0
18-09 21:38:17,21.573,1.008,77.419,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1647.0,3803.0
18-09 21:38:18,21.298,2.028,76.471,0.0,0.0,0.203,0.0,0.0,214.0,814.0,0.0,0.0,1638.0,3844.0
18-09 21:38:19,21.616,1.010,76.768,0.404,0.0,0.202,0.0,319488.0,214.0,1368.0,0.0,0.0,2012.0,4569.0
18-09 21:38:20,20.766,1.613,77.419,0.0,0.0,0.202,0.0,0.0,107.0,355.0,0.0,0.0,1631.0,4102.0
18-09 21:38:21,21.486,1.807,76.707,0.0,0.0,0.0,0.0,0.0,214.0,880.0,0.0,0.0,1697.0,4216.0
18-09 21:38:22,21.242,1.804,76.754,0.0,0.0,0.200,0.0,0.0,214.0,1302.0,0.0,0.0,1897.0,4526.0
18-09 21:38:23,21.687,1.004,77.309,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1703.0,3986.0
18-09 21:38:24,21.414,1.010,77.374,0.202,0.0,0.0,0.0,57344.0,214.0,880.0,0.0,0.0,1794.0,4105.0
18-09 21:38:25,21.486,1.606,76.707,0.0,0.0,0.201,0.0,0.0,280.0,1434.0,0.0,0.0,2044.0,4656.0
18-09 21:38:26,21.486,1.205,77.309,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1968.0,4463.0
18-09 21:38:27,21.643,1.403,76.954,0.0,0.0,0.0,0.0,0.0,214.0,880.0,0.0,0.0,1635.0,4120.0
18-09 21:38:28,21.643,1.804,76.553,0.0,0.0,0.0,0.0,0.0,214.0,1302.0,0.0,0.0,1723.0,4562.0
18-09 21:38:29,20.441,2.204,76.553,0.601,0.0,0.200,0.0,45056.0,107.0,355.0,0.0,0.0,1788.0,4523.0
18-09 21:38:30,21.242,1.804,76.954,0.0,0.0,0.0,0.0,0.0,214.0,880.0,0.0,0.0,1705.0,4069.0
18-09 21:38:31,21.414,1.212,77.374,0.0,0.0,0.0,0.0,0.0,214.0,1303.0,0.0,0.0,1759.0,4340.0
18-09 21:38:32,22.600,1.800,75.600,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1756.0,4247.0
18-09 21:38:33,22.200,1.800,76.0,0.0,0.0,0.0,0.0,0.0,1182.0,2478.0,0.0,0.0,1834.0,4664.0
18-09 21:38:34,21.643,2.004,76.152,0.200,0.0,0.0,0.0,61440.0,214.0,1303.0,0.0,0.0,1699.0,4107.0
18-09 21:38:35,3.206,1.403,95.190,0.0,0.0,0.200,0.0,36864.0,2139.0,4610.0,0.0,0.0,1257.0,2889.0
18-09 21:38:36,1.406,0.602,97.992,0.0,0.0,0.0,0.0,0.0,214.0,1020.0,0.0,0.0,888.0,2180.0
18-09 21:38:37,1.006,0.604,98.390,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,939.0,2168.0
18-09 21:38:38,0.808,0.606,98.586,0.0,0.0,0.0,0.0,0.0,126.0,495.0,0.0,0.0,912.0,2130.0
18-09 21:38:39,1.212,0.404,97.980,0.404,0.0,0.0,0.0,94208.0,7932.0,2026.0,0.0,0.0,977.0,2246.0
18-09 21:38:40,0.810,0.202,98.988,0.0,0.0,0.0,0.0,352256.0,107.0,319.0,0.0,0.0,897.0,2138.0
18-09 21:38:41,1.212,0.404,98.384,0.0,0.0,0.0,0.0,0.0,16467.0,10752.0,0.0,0.0,937.0,2216.0
18-09 21:38:42,1.212,0.202,98.586,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,919.0,2170.0
18-09 21:38:43,1.212,0.202,98.586,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,919.0,2174.0
18-09 21:38:44,1.619,3.441,94.939,0.0,0.0,0.0,0.0,65536.0,21856948.0,182148.0,0.0,0.0,4589.0,3792.0
18-09 21:38:45,2.605,0.802,96.192,0.401,0.0,0.0,0.0,69632.0,2682.0,4153.0,0.0,0.0,1208.0,2659.0
18-09 21:38:46,1.606,0.402,97.992,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,951.0,2177.0
18-09 21:38:47,7.430,3.012,89.558,0.0,0.0,0.0,0.0,0.0,231499.0,14536.0,0.0,0.0,2018.0,4456.0
18-09 21:38:48,54.728,4.829,40.443,0.0,0.0,0.0,0.0,0.0,214.0,917.0,0.0,0.0,2639.0,3746.0
18-09 21:38:49,75.050,3.018,21.932,0.0,0.0,0.0,0.0,0.0,1455.0,2175.0,0.0,0.0,2647.0,2975.0
18-09 21:38:50,64.458,3.614,28.112,3.614,0.0,0.201,4096.0,67526656.0,1137.0,1281.0,0.0,0.0,2375.0,2982.0
18-09 21:38:51,45.051,8.081,46.869,0.0,0.0,0.0,0.0,68165632.0,11328.0,5741.0,0.0,0.0,2109.0,3274.0
18-09 21:38:52,13.400,29.400,57.200,0.0,0.0,0.0,0.0,0.0,107.0,392.0,0.0,0.0,1425.0,2051.0
18-09 21:38:53,60.081,1.815,38.105,0.0,0.0,0.0,0.0,0.0,173.0,458.0,0.0,0.0,2210.0,3494.0
18-09 21:38:54,62.173,0.604,37.223,0.0,0.0,0.0,0.0,0.0,6056.0,4457.0,0.0,0.0,2052.0,3157.0
18-09 21:38:55,43.625,1.195,54.582,0.398,0.0,0.199,0.0,94208.0,1512.0,1686.0,0.0,0.0,2085.0,3551.0
18-09 21:38:56,37.097,2.016,60.887,0.0,0.0,0.0,0.0,299008.0,1848.0,3066.0,0.0,0.0,1991.0,3761.0
18-09 21:38:57,21.616,1.010,77.374,0.0,0.0,0.0,0.0,32768.0,585.0,2508.0,0.0,0.0,1702.0,3342.0
18-09 21:38:58,21.844,0.401,77.555,0.0,0.0,0.200,0.0,0.0,107.0,531.0,0.0,0.0,1770.0,3466.0
18-09 21:38:59,20.523,0.402,79.074,0.0,0.0,0.0,0.0,0.0,126.0,531.0,0.0,0.0,1652.0,3318.0
18-09 21:39:00,21.573,0.605,77.621,0.202,0.0,0.0,0.0,77824.0,321.0,1804.0,0.0,0.0,1694.0,3400.0
18-09 21:39:01,21.042,1.403,77.555,0.0,0.0,0.0,0.0,0.0,173.0,487.0,0.0,0.0,1796.0,3552.0
18-09 21:39:02,20.926,0.402,78.672,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1746.0,3384.0
18-09 21:39:03,21.529,0.805,77.465,0.0,0.0,0.201,0.0,0.0,321.0,1805.0,0.0,0.0,1709.0,3465.0
18-09 21:39:04,20.523,0.604,78.873,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1746.0,3347.0
18-09 21:39:05,20.363,0.605,78.427,0.403,0.0,0.202,0.0,24576.0,107.0,355.0,0.0,0.0,1749.0,3346.0
18-09 21:39:06,19.960,1.613,75.605,2.823,0.0,0.0,4096.0,12828672.0,321.0,1805.0,0.0,0.0,1736.0,3341.0
18-09 21:39:07,21.169,0.403,78.427,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1432.0,2727.0
18-09 21:39:08,24.498,0.402,75.100,0.0,0.0,0.0,0.0,0.0,2709.0,2148.0,0.0,0.0,1536.0,3009.0
18-09 21:39:09,24.145,0.201,75.654,0.0,0.0,0.0,0.0,0.0,428.0,2823.0,0.0,0.0,1149.0,2069.0
18-09 21:39:10,20.766,0.202,79.032,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1032.0,1898.0
18-09 21:39:11,19.361,3.992,76.248,0.200,0.0,0.200,0.0,102400.0,107.0,355.0,0.0,0.0,1099.0,1960.0
18-09 21:39:12,15.354,4.040,80.606,0.0,0.0,0.0,0.0,0.0,2062.0,4561.0,0.0,0.0,1300.0,2533.0
18-09 21:39:13,1.807,1.205,96.988,0.0,0.0,0.0,0.0,32768.0,107.0,495.0,0.0,0.0,883.0,2139.0
18-09 21:39:14,1.008,0.403,98.589,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,826.0,1965.0
18-09 21:39:15,3.607,1.202,95.190,0.0,0.0,0.0,0.0,0.0,3673.0,1864.0,0.0,0.0,1040.0,2266.0
18-09 21:39:16,32.129,1.606,66.064,0.201,0.0,0.0,0.0,21118976.0,107.0,355.0,0.0,0.0,1794.0,2650.0
18-09 21:39:17,41.036,2.988,55.976,0.0,0.0,0.0,0.0,0.0,1360.0,1691.0,0.0,0.0,1995.0,2691.0
18-09 21:39:18,29.317,1.807,68.876,0.0,0.0,0.0,0.0,0.0,860.0,1352.0,0.0,0.0,1589.0,2654.0
18-09 21:39:19,25.355,5.071,68.966,0.0,0.0,0.609,0.0,60248064.0,22787351.0,7362020.0,0.0,0.0,4214.0,3459.0
18-09 21:39:20,18.347,2.823,77.823,1.008,0.0,0.0,4096.0,92377088.0,173.0,493.0,0.0,0.0,1115.0,2054.0
18-09 21:39:21,18.637,2.806,73.948,4.609,0.0,0.0,0.0,204800.0,321.0,1234.0,0.0,0.0,1112.0,2072.0
18-09 21:39:22,18.913,2.012,79.074,0.0,0.0,0.0,0.0,21655552.0,2539.0,2077.0,0.0,0.0,1150.0,2116.0
18-09 21:39:23,36.290,1.411,62.298,0.0,0.0,0.0,0.0,0.0,1000.0,2143.0,0.0,0.0,1973.0,3127.0
18-09 21:39:24,38.306,2.016,59.677,0.0,0.0,0.0,0.0,0.0,420.0,2386.0,0.0,0.0,1876.0,3802.0
18-09 21:39:25,20.683,2.610,76.305,0.0,0.0,0.402,0.0,0.0,107.0,355.0,0.0,0.0,2205.0,4435.0
18-09 21:39:26,20.978,1.426,77.189,0.407,0.0,0.0,0.0,94208.0,107.0,355.0,0.0,0.0,2033.0,4682.0
18-09 21:39:27,22.222,1.818,75.960,0.0,0.0,0.0,0.0,24576.0,321.0,1827.0,0.0,0.0,2084.0,4736.0
18-09 21:39:28,22.004,2.750,75.049,0.0,0.0,0.196,0.0,0.0,107.0,355.0,0.0,0.0,2129.0,4599.0
18-09 21:39:29,21.212,1.010,77.576,0.0,0.0,0.202,0.0,0.0,107.0,355.0,0.0,0.0,1652.0,4245.0
18-09 21:39:30,21.501,1.217,77.282,0.0,0.0,0.0,0.0,0.0,214.0,946.0,0.0,0.0,1878.0,4503.0
18-09 21:39:31,21.869,1.789,75.348,0.994,0.0,0.0,0.0,45056.0,214.0,1236.0,0.0,0.0,1873.0,4405.0
18-09 21:39:32,22.957,2.140,74.514,0.0,0.0,0.389,0.0,200704.0,107.0,355.0,0.0,0.0,1693.0,3867.0
18-09 21:39:33,21.138,1.016,77.846,0.0,0.0,0.0,0.0,0.0,280.0,1012.0,0.0,0.0,1731.0,4355.0
18-09 21:39:34,21.584,2.574,75.644,0.0,0.0,0.198,0.0,0.0,214.0,1302.0,0.0,0.0,1955.0,4580.0
18-09 21:39:35,21.713,1.793,76.494,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1781.0,4427.0
18-09 21:39:36,21.529,1.207,76.861,0.402,0.0,0.0,0.0,24576.0,214.0,880.0,0.0,0.0,1815.0,4630.0
18-09 21:39:37,21.414,1.414,77.172,0.0,0.0,0.0,0.0,0.0,214.0,1302.0,0.0,0.0,1850.0,4682.0
18-09 21:39:38,21.127,1.610,77.264,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1839.0,4527.0
18-09 21:39:39,21.850,2.362,75.591,0.0,0.0,0.197,0.0,0.0,214.0,880.0,0.0,0.0,1752.0,4564.0
18-09 21:39:40,22.672,0.810,76.518,0.0,0.0,0.0,0.0,0.0,214.0,1303.0,0.0,0.0,1777.0,4297.0
18-09 21:39:41,21.687,1.205,76.908,0.0,0.0,0.201,0.0,65536.0,1075.0,1955.0,0.0,0.0,1920.0,4547.0
18-09 21:39:42,21.042,2.004,76.754,0.0,0.0,0.200,0.0,0.0,313.0,1441.0,0.0,0.0,1957.0,4302.0
18-09 21:39:43,22.465,1.392,76.143,0.0,0.0,0.0,0.0,0.0,214.0,1303.0,0.0,0.0,1733.0,4249.0
18-09 21:39:44,21.371,1.815,76.815,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1784.0,4252.0
18-09 21:39:45,21.443,1.403,77.154,0.0,0.0,0.0,0.0,0.0,214.0,880.0,0.0,0.0,1625.0,4245.0
18-09 21:39:46,13.253,2.610,83.333,0.602,0.0,0.201,0.0,118784.0,2246.0,5560.0,0.0,0.0,1765.0,4236.0
18-09 21:39:47,1.606,0.402,97.992,0.0,0.0,0.0,0.0,69632.0,107.0,495.0,0.0,0.0,849.0,2056.0
18-09 21:39:48,1.606,0.402,97.992,0.0,0.0,0.0,0.0,0.0,214.0,1020.0,0.0,0.0,877.0,2047.0
18-09 21:39:49,1.006,0.604,98.390,0.0,0.0,0.0,0.0,0.0,107.0,495.0,0.0,0.0,874.0,2009.0
18-09 21:39:50,1.613,0.202,98.185,0.0,0.0,0.0,0.0,0.0,2107.0,1545.0,0.0,0.0,935.0,2132.0
18-09 21:39:51,1.408,0.402,98.189,0.0,0.0,0.0,0.0,0.0,214.0,1020.0,0.0,0.0,914.0,2084.0
18-09 21:39:52,1.212,0.202,98.182,0.404,0.0,0.0,0.0,397312.0,107.0,495.0,0.0,0.0,910.0,2088.0
18-09 21:39:53,1.610,0.604,97.787,0.0,0.0,0.0,0.0,0.0,18261.0,18832.0,0.0,0.0,962.0,2137.0
18-09 21:39:54,2.621,0.806,96.573,0.0,0.0,0.0,0.0,0.0,2537.0,4329.0,0.0,0.0,1204.0,2595.0
18-09 21:39:55,1.210,0.403,98.387,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,919.0,2113.0
18-09 21:39:56,1.408,0.604,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,955.0,2180.0
18-09 21:39:57,1.818,0.606,85.657,11.919,0.0,0.0,4096.0,68837376.0,214.0,844.0,0.0,0.0,1009.0,2252.0
18-09 21:39:58,2.240,2.444,95.316,0.0,0.0,0.0,0.0,66670592.0,21754911.0,78506.0,0.0,0.0,4166.0,2977.0
18-09 21:39:59,1.207,0.805,97.988,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,983.0,2198.0
18-09 21:40:00,2.390,0.797,96.813,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1033.0,2253.0
18-09 21:40:01,1.215,0.202,98.583,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,994.0,2182.0
18-09 21:40:02,2.020,0.404,97.172,0.404,0.0,0.0,0.0,77824.0,107.0,319.0,0.0,0.0,1045.0,2298.0
18-09 21:40:03,1.613,0.605,97.782,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1089.0,2299.0
18-09 21:40:04,1.423,0.0,98.577,0.0,0.0,0.0,0.0,0.0,10517.0,434000.0,0.0,0.0,1142.0,2392.0
18-09 21:40:05,1.406,0.602,97.992,0.0,0.0,0.0,0.0,0.0,173.0,385.0,0.0,0.0,1014.0,2259.0
18-09 21:40:06,1.610,0.805,97.586,0.0,0.0,0.0,0.0,0.0,5098.0,1534304.0,0.0,0.0,1265.0,2647.0
18-09 21:40:07,1.217,0.609,98.174,0.0,0.0,0.0,0.0,0.0,17399.0,8822537.0,0.0,0.0,1709.0,3426.0
18-09 21:40:08,1.018,0.815,97.556,0.407,0.0,0.204,0.0,188416.0,22481.0,11242618.0,0.0,0.0,1722.0,3762.0
18-09 21:40:09,1.629,0.611,97.760,0.0,0.0,0.0,0.0,0.0,23842.0,11883790.0,0.0,0.0,2136.0,3978.0
18-09 21:40:10,1.822,0.607,97.368,0.0,0.0,0.202,0.0,0.0,23075.0,11558029.0,0.0,0.0,1818.0,3818.0
18-09 21:40:11,0.821,0.411,98.768,0.0,0.0,0.0,0.0,0.0,24527.0,12291495.0,0.0,0.0,1738.0,3859.0
18-09 21:40:12,1.227,0.409,98.364,0.0,0.0,0.0,0.0,0.0,24766.0,12362714.0,0.0,0.0,1630.0,3838.0
18-09 21:40:13,1.426,0.815,97.556,0.0,0.0,0.204,0.0,40550400.0,25187.0,11626227.0,0.0,0.0,1949.0,3841.0
18-09 21:40:14,1.626,0.813,96.748,0.610,0.0,0.203,0.0,36864.0,23801.0,12007836.0,0.0,0.0,2199.0,4161.0
18-09 21:40:15,1.623,0.811,97.363,0.0,0.0,0.203,0.0,0.0,24304.0,12133958.0,0.0,0.0,2204.0,4144.0
18-09 21:40:16,1.426,0.611,97.760,0.0,0.0,0.204,0.0,0.0,23405.0,11681546.0,0.0,0.0,1917.0,3889.0
18-09 21:40:17,1.613,1.411,96.774,0.0,0.0,0.202,0.0,0.0,23075.0,11533805.0,0.0,0.0,2117.0,4041.0
18-09 21:40:18,2.424,0.808,96.768,0.0,0.0,0.0,0.0,4096.0,54239.0,10682896.0,0.0,0.0,2058.0,3766.0
18-09 21:40:19,1.822,0.607,97.368,0.0,0.0,0.202,0.0,0.0,21755.0,10885657.0,0.0,0.0,2109.0,3899.0
18-09 21:40:20,1.020,0.816,97.551,0.408,0.0,0.204,0.0,36864.0,22283.0,11164285.0,0.0,0.0,2103.0,3980.0
18-09 21:40:21,1.629,0.815,97.556,0.0,0.0,0.0,0.0,0.0,22654.0,11295004.0,0.0,0.0,2074.0,3987.0
18-09 21:40:22,2.024,0.810,94.130,3.036,0.0,0.0,532480.0,0.0,9350.0,4571746.0,0.0,0.0,1841.0,3367.0
18-09 21:40:23,1.613,0.403,97.984,0.0,0.0,0.0,0.0,69632.0,107.0,319.0,0.0,0.0,1110.0,2335.0
18-09 21:40:24,1.212,0.606,98.182,0.0,0.0,0.0,0.0,0.0,214.0,844.0,0.0,0.0,1087.0,2337.0
18-09 21:40:25,1.012,0.607,98.381,0.0,0.0,0.0,0.0,0.0,107.0,319.0,0.0,0.0,1064.0,2312.0
18-09 21:40:26,1.215,0.607,97.976,0.202,0.0,0.0,0.0,53248.0,173.0,385.0,0.0,0.0,1095.0,2345.0
18-09 21:40:27,0.810,0.607,98.583,0.0,0.0,0.0,0.0,0.0,280.0,910.0,0.0,0.0,1077.0,2315.0
18-09 21:40:28,1.417,0.607,94.130,3.846,0.0,0.0,4096.0,8495104.0,107.0,319.0,0.0,0.0,1080.0,2324.0
18-09 21:40:29,0.811,0.406,98.783,0.0,0.0,0.0,0.0,12378112.0,107.0,319.0,0.0,0.0,1061.0,2281.0
18-09 21:40:30,9.274,4.032,86.694,0.0,0.0,0.0,0.0,0.0,227704.0,15157.0,0.0,0.0,2199.0,4163.0
18-09 21:40:31,31.864,3.006,65.130,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1919.0,2774.0
18-09 21:40:32,40.319,3.792,55.489,0.399,0.0,0.0,0.0,241664.0,1360.0,1691.0,0.0,0.0,2148.0,2790.0
18-09 21:40:33,29.200,2.0,68.600,0.200,0.0,0.0,61440.0,0.0,644.0,1352.0,0.0,0.0,1706.0,2726.0
18-09 21:40:34,5.567,2.998,90.578,0.0,0.0,0.857,0.0,0.0,93860147.0,1977089.0,0.0,0.0,5433.0,5663.0
18-09 21:40:35,1.408,0.402,98.189,0.0,0.0,0.0,0.0,0.0,173.0,421.0,0.0,0.0,949.0,2151.0
18-09 21:40:36,3.434,3.030,93.333,0.0,0.0,0.202,0.0,0.0,37436118.0,165650.0,0.0,0.0,9063.0,3160.0
18-09 21:40:37,19.115,4.225,74.849,0.0,0.0,1.811,0.0,73728.0,49713498.0,210192.0,0.0,0.0,20393.0,2414.0
18-09 21:40:38,16.633,4.609,78.758,0.0,0.0,0.0,0.0,0.0,173.0,421.0,0.0,0.0,1154.0,2032.0
18-09 21:40:39,23.046,3.407,73.547,0.0,0.0,0.0,0.0,0.0,2834.0,3700.0,0.0,0.0,1618.0,2649.0
18-09 21:40:40,44.0,2.0,53.800,0.0,0.0,0.200,0.0,0.0,1075.0,2303.0,0.0,0.0,2441.0,3319.0
18-09 21:40:41,25.963,1.623,72.414,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,2056.0,4582.0
18-09 21:40:42,24.089,1.619,74.291,0.0,0.0,0.0,0.0,57344.0,420.0,2387.0,0.0,0.0,1858.0,4253.0
18-09 21:40:43,21.976,1.411,76.411,0.0,0.0,0.202,0.0,0.0,107.0,355.0,0.0,0.0,2287.0,5409.0
18-09 21:40:44,22.020,1.414,76.566,0.0,0.0,0.0,0.0,0.0,107.0,355.0,0.0,0.0,1947.0,4416.0
18-09 21:40:45,22.782,1.210,75.806,0.0,0.0,0.202,0.0,0.0,214.0,946.0,0.0,0.0,1903.0,4681.0
18-09 21:40:46,21.774,1.613,76.613,0.0,0.0,0.0,0.0,0.0,214.0,1236.0,0.0,0.0,1944.0,4722.0
18-09 21:40:47,20.724,2.414,75.252,1.408,0.0,0.201,0.0,24576.0,107.0,355.0,0.0,0.0,1933.0,4643.0
18-09 21:40:48,21.095,1.623,77.282,0.0,0.0,0.0,0.0,249856.0,214.0,880.0,0.0,0.0,1933.0,5224.0
